Ball Speed,Ball Horizontal Line,Ball Length,Batsman Position,Ideal Shot
126.04671487397297,off stump,yorker,0,Block Shot Forward
107.15554579830157,middle stump,full pitched,0,Drive Straight
147.38690413016096,off stump,full pitched,1,Lofted Drive Off
92.66332318082185,off stump,short pitched,1,Cut
158.29265402035685,off stump,yorker,1,Block Shot Forward
125.23371725893725,middle stump,yorker,1,Straight Drive
141.4183662005948,middle stump,good length,0,Lofted On Drive
77.70395975404915,off stump,short pitched,0,Cut
86.51120962829785,middle stump,short pitched,0,Late Cut
138.2563305730783,off stump,yorker,0,Block Shot Forward
71.97878698353912,leg stump,bouncer,0,Pull Shot
143.51901873044045,middle stump,yorker,0,Straight Drive
71.25541168227203,middle stump,yorker,0,Straight Drive
129.1406955155146,leg stump,yorker,0,Back-Foot Leg Glance
102.85845282086254,leg stump,full pitched,0,Lofted Drive On
125.03453674472792,leg stump,short pitched,1,Pull Shot
132.64282662902025,off stump,full pitched,0,Drive Off
100.82276972676738,off stump,bouncer,0,Pull Shot
79.7166203299752,leg stump,good length,0,Leg Glance
76.2681280973439,off stump,bouncer,1,Pull Shot
123.00424203062931,middle stump,short pitched,1,Late Cut
116.85898183607003,leg stump,good length,0,Leg Glance
136.79809082090193,middle stump,bouncer,0,Hook Shot
115.87619590035433,off stump,short pitched,1,Cut
108.02012110277911,leg stump,bouncer,0,Pull Shot
105.82784604126078,off stump,good length,1,Square Cut
72.38022123379007,middle stump,good length,0,Late Cut
100.20014815269914,off stump,bouncer,1,Pull Shot
157.84181417720447,middle stump,full pitched,1,Drive Straight
148.62000186043798,off stump,bouncer,0,Hook Shot
99.6440260330796,middle stump,bouncer,1,Pull Shot
122.9015864559735,off stump,bouncer,1,Pull Shot
146.25670709819445,leg stump,full pitched,1,Drive On
109.71469030750617,leg stump,yorker,0,Back-Foot Leg Glance
71.61620773751359,off stump,good length,0,Square Cut
76.70594156367761,middle stump,short pitched,1,Late Cut
115.9353449213836,off stump,good length,1,Square Cut
157.24954381082904,leg stump,good length,0,Back-Foot Leg Glance
132.38885879969808,middle stump,yorker,0,Straight Drive
76.38245722947126,off stump,good length,0,Square Cut
87.04247882126765,off stump,good length,1,Square Cut
139.41908288951652,middle stump,full pitched,0,Drive Straight
145.72957839606204,off stump,full pitched,0,Lofted Drive Off
125.59251275697318,leg stump,full pitched,0,Lofted Drive On
127.99808526668349,leg stump,full pitched,0,Lofted Drive On
72.55037053450462,middle stump,full pitched,1,Reverse Sweep
144.56772336233576,off stump,short pitched,1,Cut
140.94476873537468,off stump,yorker,0,Block Shot Forward
93.31316296930125,leg stump,bouncer,1,Pull Shot
133.78090479689564,middle stump,full pitched,0,Drive Straight
89.33691457824983,middle stump,yorker,1,Straight Drive
73.62971449463618,middle stump,bouncer,0,Pull Shot
88.10228883313395,leg stump,good length,0,Leg Glance
86.07659890788696,leg stump,good length,1,Leg Glance
100.39731970613624,middle stump,yorker,0,Straight Drive
107.66045474579123,middle stump,short pitched,0,Late Cut
115.76850023479372,off stump,short pitched,1,Cut
112.90784879574954,off stump,yorker,0,Block Shot Forward
94.36071453687605,middle stump,short pitched,1,Upper Cut
72.6253601716667,leg stump,short pitched,0,Pull Shot
124.45914600134356,leg stump,good length,0,Leg Glance
105.61703468626189,off stump,short pitched,1,Cut
96.88049416487948,middle stump,short pitched,1,Late Cut
148.0246938547461,leg stump,yorker,0,Leg Glance
137.20689770183438,leg stump,short pitched,0,Pull Shot
147.1988993535198,leg stump,full pitched,1,Lofted Drive On
114.54845152412149,leg stump,full pitched,1,Lofted Drive On
81.78381269140998,off stump,yorker,0,Block Shot Forward
132.6599292509145,leg stump,full pitched,0,Lofted Drive On
88.54664019434577,leg stump,good length,0,Leg Glance
109.7106702182545,middle stump,yorker,1,Straight Drive
75.85007100539997,middle stump,short pitched,0,Upper Cut
144.27775621806842,off stump,full pitched,1,Drive Off
81.33465769427505,off stump,good length,0,Square Cut
151.27877563443786,off stump,yorker,1,Block Shot Forward
147.78075420354014,off stump,yorker,0,Block Shot Forward
111.81244879953215,leg stump,short pitched,1,Pull Shot
136.99313838735915,middle stump,bouncer,1,Hook Shot
125.7500566436338,leg stump,full pitched,0,Drive On
142.27680781039703,leg stump,good length,1,Back-Foot Leg Glance
108.86245907073209,leg stump,yorker,1,Back-Foot Leg Glance
140.7227635819915,middle stump,full pitched,1,Drive Straight
111.62111353586332,off stump,good length,0,Square Cut
154.68692090585145,off stump,good length,0,Back-Foot Drive
113.77348907426328,middle stump,yorker,0,Straight Drive
111.63573447403566,middle stump,full pitched,0,Drive Straight
140.65646754071616,off stump,good length,1,Back-Foot Drive
143.9419922584754,leg stump,yorker,1,Back-Foot Leg Glance
119.90402028890537,off stump,full pitched,0,Drive Off
86.1818032145568,middle stump,full pitched,1,Sweep
112.09824078618215,off stump,yorker,1,Block Shot Forward
157.12652526187105,off stump,full pitched,0,Lofted Drive Off
137.76875737352668,off stump,bouncer,0,Hook Shot
143.0046343491219,middle stump,good length,1,Lofted Straight Drive
72.95429489373161,middle stump,good length,0,Upper Cut
112.10735163707439,off stump,full pitched,1,Lofted Drive Off
128.19590202918,off stump,yorker,1,Block Shot Forward
144.70294152652673,leg stump,short pitched,0,Pull Shot
74.43462882244943,leg stump,full pitched,0,Lofted Drive On
146.7194997077686,off stump,short pitched,1,Cut
119.35608430677206,middle stump,full pitched,0,Drive Straight
87.7582573518454,leg stump,short pitched,1,Pull Shot
98.552969480473,off stump,full pitched,1,Lofted Drive Off
95.37365965764047,leg stump,yorker,0,Leg Glance
117.77731308596282,leg stump,short pitched,0,Pull Shot
74.65171119200187,leg stump,bouncer,0,Pull Shot
84.26825426499312,middle stump,yorker,0,Straight Drive
143.1423739038204,off stump,full pitched,1,Lofted Drive Off
81.93435916721299,middle stump,short pitched,0,Upper Cut
91.00566425123142,middle stump,good length,0,Drive Cover
110.80335450437416,leg stump,yorker,0,Leg Glance
116.54087993019974,off stump,short pitched,1,Cut
138.72494316527428,leg stump,yorker,0,Back-Foot Leg Glance
110.2599183999569,middle stump,short pitched,0,Late Cut
141.0878158931985,middle stump,good length,0,Lofted Off Drive
125.65116763409117,off stump,bouncer,0,Pull Shot
80.17897654814402,middle stump,good length,0,Upper Cut
84.06982945535547,middle stump,full pitched,1,Reverse Sweep
109.33303529047937,off stump,yorker,1,Block Shot Forward
105.72004537801357,leg stump,bouncer,1,Pull Shot
136.9189842673565,off stump,yorker,0,Block Shot Forward
122.26634258176168,middle stump,short pitched,0,Upper Cut
104.93197729020244,off stump,full pitched,1,Lofted Drive Off
85.3684255105347,leg stump,full pitched,0,Lofted Drive On
90.41533920929456,middle stump,yorker,1,Straight Drive
121.7950916622153,leg stump,full pitched,0,Lofted Drive On
108.10949244098131,leg stump,yorker,1,Back-Foot Leg Glance
116.34347579746048,off stump,short pitched,1,Cut
85.36096917720103,leg stump,short pitched,0,Pull Shot
129.66156271101093,off stump,yorker,0,Block Shot Forward
146.72848667703704,off stump,good length,0,Back-Foot Drive
93.21455561082105,leg stump,good length,0,Leg Glance
114.2362803248644,off stump,short pitched,0,Cut
157.79745961188115,off stump,bouncer,1,Hook Shot
99.99175664956549,leg stump,good length,0,Leg Glance
123.55417104313851,middle stump,yorker,1,Straight Drive
78.117613018022,off stump,short pitched,0,Cut
124.54135022314989,off stump,full pitched,1,Drive Off
78.06685959741561,leg stump,full pitched,1,Lofted Drive On
156.331189179144,off stump,good length,1,Back-Foot Drive
134.40963868650803,leg stump,bouncer,0,Hook Shot
140.93438093221357,middle stump,good length,1,Lofted Off Drive
133.36939246944732,middle stump,bouncer,0,Hook Shot
123.07561324688191,leg stump,good length,1,Leg Glance
110.49215029769547,middle stump,full pitched,0,Drive Straight
147.2536041784956,leg stump,bouncer,1,Hook Shot
156.1152100788757,off stump,full pitched,0,Drive Off
114.91325556136732,middle stump,yorker,0,Straight Drive
153.83815442397358,off stump,yorker,1,Block Shot Forward
122.49996189896657,off stump,short pitched,1,Cut
118.454576820679,leg stump,full pitched,0,Drive On
110.9034459659821,middle stump,full pitched,1,Drive Straight
88.83589853771079,middle stump,short pitched,0,Late Cut
70.33476947362533,off stump,yorker,0,Block Shot Forward
91.73556041704552,off stump,yorker,1,Block Shot Forward
115.87508544432086,leg stump,bouncer,0,Pull Shot
104.19639570337773,middle stump,bouncer,1,Pull Shot
110.36367052023704,leg stump,yorker,0,Back-Foot Leg Glance
158.25833976076444,leg stump,good length,0,Back-Foot Leg Glance
101.52451336023948,leg stump,full pitched,0,Drive On
110.6964645424097,middle stump,bouncer,0,Pull Shot
82.01639962175376,leg stump,good length,1,Leg Glance
74.31619591932889,middle stump,bouncer,0,Pull Shot
139.7868563133245,leg stump,short pitched,1,Pull Shot
121.36148575647807,off stump,full pitched,0,Lofted Drive Off
138.46343254395055,leg stump,bouncer,0,Hook Shot
83.48765189978965,leg stump,yorker,1,Back-Foot Leg Glance
121.46458940644219,middle stump,short pitched,0,Late Cut
92.82782269072379,off stump,short pitched,0,Cut
90.5255635210018,off stump,yorker,1,Block Shot Forward
71.03734126476867,middle stump,short pitched,0,Late Cut
81.73066512121648,middle stump,full pitched,0,Reverse Sweep
97.83413003497259,off stump,bouncer,0,Pull Shot
80.51908845318451,middle stump,short pitched,1,Upper Cut
158.72725963698437,off stump,full pitched,1,Lofted Drive Off
97.77693836715557,leg stump,yorker,1,Back-Foot Leg Glance
81.72915520320953,leg stump,bouncer,1,Pull Shot
87.9174081545162,off stump,yorker,1,Block Shot Forward
122.89329055073289,off stump,bouncer,1,Pull Shot
75.76391714783097,leg stump,short pitched,1,Pull Shot
147.6190717127041,leg stump,short pitched,1,Pull Shot
156.53497113134324,off stump,bouncer,0,Hook Shot
92.20726786006428,middle stump,full pitched,1,Slog
110.50857417317735,middle stump,full pitched,0,Drive Straight
71.99210059265474,off stump,full pitched,0,Lofted Drive Off
127.66392022544994,middle stump,good length,0,Upper Cut
107.253345224733,leg stump,full pitched,0,Drive On
94.30526194914002,leg stump,short pitched,0,Pull Shot
88.61533995549476,middle stump,good length,1,Late Cut
128.86207698928843,off stump,full pitched,1,Drive Off
107.4595327929083,leg stump,short pitched,0,Pull Shot
86.16933601269209,leg stump,good length,1,Leg Glance
132.01981733381416,leg stump,short pitched,1,Pull Shot
120.85650547330243,middle stump,bouncer,1,Pull Shot
147.28048494365464,off stump,short pitched,1,Cut
80.57283089888436,middle stump,good length,1,Drive Cover
140.70999417500104,off stump,full pitched,0,Lofted Drive Off
130.6165108135533,off stump,good length,0,Back-Foot Drive
80.3509843145288,middle stump,full pitched,0,Slog
132.53386568845485,leg stump,full pitched,0,Lofted Drive On
109.73925599918473,off stump,yorker,0,Block Shot Forward
155.04863070002588,middle stump,bouncer,1,Hook Shot
82.74502155561093,leg stump,yorker,1,Leg Glance
127.85500517341642,off stump,good length,0,Square Cut
104.37820409166514,off stump,yorker,0,Block Shot Forward
156.113320353179,leg stump,full pitched,1,Lofted Drive On
99.69774057612489,off stump,good length,1,Square Cut
156.59673185426203,middle stump,yorker,0,Straight Drive
151.13372659906742,off stump,short pitched,0,Cut
94.33449117795907,off stump,bouncer,1,Pull Shot
142.3187599143785,leg stump,short pitched,1,Pull Shot
159.60437816231553,middle stump,good length,0,Lofted Off Drive
92.73967019541541,leg stump,yorker,1,Back-Foot Leg Glance
109.30994523909877,middle stump,full pitched,1,Drive Straight
116.81626629100836,leg stump,yorker,0,Back-Foot Leg Glance
96.5438022223478,off stump,good length,1,Square Cut
71.37383556814268,middle stump,good length,0,Upper Cut
89.8116319777774,middle stump,good length,1,Drive Cover
95.37431959075826,off stump,good length,0,Square Cut
109.92397311863684,leg stump,yorker,1,Back-Foot Leg Glance
85.39922305720617,middle stump,short pitched,1,Upper Cut
148.59289210225052,off stump,full pitched,0,Drive Off
133.44200194582027,off stump,full pitched,0,Drive Off
77.66804298036958,middle stump,bouncer,1,Pull Shot
128.5083206025938,middle stump,good length,0,Late Cut
128.82908287650582,middle stump,good length,0,Late Cut
156.0599056279265,off stump,good length,1,Back-Foot Drive
70.27187842205451,leg stump,short pitched,1,Pull Shot
92.31392048252265,leg stump,good length,1,Leg Glance
153.5012331437784,middle stump,bouncer,0,Hook Shot
153.8920523858455,off stump,bouncer,1,Hook Shot
134.85277774335736,off stump,short pitched,1,Cut
138.91869889427858,middle stump,good length,0,Lofted Off Drive
78.23346621366824,off stump,yorker,0,Block Shot Forward
116.24882513004103,off stump,yorker,0,Block Shot Forward
90.84246921600995,off stump,full pitched,1,Drive Off
86.30962392522555,middle stump,short pitched,0,Upper Cut
142.92729692109992,middle stump,yorker,1,Straight Drive
82.15343230124927,middle stump,full pitched,1,Reverse Sweep
112.17864732967467,leg stump,bouncer,1,Pull Shot
154.47204156274296,leg stump,full pitched,1,Lofted Drive On
86.72488500088083,middle stump,good length,0,Upper Cut
158.01940813644111,off stump,good length,0,Back-Foot Drive
159.48591871849533,off stump,bouncer,0,Hook Shot
120.00554392141626,middle stump,short pitched,0,Upper Cut
85.31284661594421,off stump,good length,1,Square Cut
98.44943991468061,off stump,good length,0,Square Cut
108.20435494088817,leg stump,full pitched,1,Drive On
97.83918019224006,off stump,full pitched,0,Lofted Drive Off
95.25720218888642,off stump,full pitched,0,Drive Off
157.5006738294722,middle stump,yorker,1,Straight Drive
83.80283446741711,leg stump,bouncer,1,Pull Shot
135.9995117845176,leg stump,short pitched,1,Pull Shot
70.03692604952573,off stump,full pitched,0,Drive Off
123.65644024621392,middle stump,short pitched,1,Late Cut
152.43487035586472,leg stump,full pitched,0,Lofted Drive On
95.91406846838971,leg stump,good length,1,Leg Glance
86.69733777319473,off stump,short pitched,0,Cut
128.65118153905843,leg stump,yorker,1,Leg Glance
134.1341266568554,middle stump,full pitched,1,Drive Straight
131.92274670567832,middle stump,bouncer,1,Hook Shot
98.73851920192367,leg stump,good length,1,Leg Glance
92.69821619433978,middle stump,full pitched,0,Reverse Sweep
156.032691996584,middle stump,short pitched,0,Hook Shot
153.09695574429367,off stump,full pitched,0,Drive Off
111.15849489035384,leg stump,good length,0,Leg Glance
146.1574479538936,leg stump,bouncer,1,Hook Shot
110.70911298708664,off stump,bouncer,1,Pull Shot
108.19501162652594,off stump,bouncer,0,Pull Shot
84.10866528393652,off stump,good length,0,Square Cut
108.37654508427755,off stump,full pitched,0,Drive Off
118.36752447398263,middle stump,good length,0,Late Cut
72.02538946858178,middle stump,good length,0,Upper Cut
109.97017046578658,off stump,full pitched,1,Lofted Drive Off
140.322059655568,leg stump,yorker,1,Back-Foot Leg Glance
131.2041450736843,leg stump,bouncer,0,Hook Shot
127.16412899775415,leg stump,short pitched,0,Pull Shot
151.8599885593482,off stump,short pitched,1,Cut
71.6228808842707,middle stump,full pitched,0,Slog
120.13428275730107,middle stump,short pitched,0,Upper Cut
140.86139635687363,middle stump,yorker,1,Straight Drive
118.72018444311405,middle stump,good length,1,Upper Cut
99.15059973223413,leg stump,bouncer,1,Pull Shot
82.262550858278,leg stump,short pitched,0,Pull Shot
149.88067646345723,middle stump,short pitched,0,Hook Shot
112.36861531488427,off stump,full pitched,1,Lofted Drive Off
149.03036772871314,middle stump,full pitched,0,Drive Straight
122.72669101898515,middle stump,good length,0,Late Cut
130.67729049535006,off stump,bouncer,0,Hook Shot
142.38350389406048,middle stump,short pitched,0,Hook Shot
129.3239990140121,leg stump,good length,0,Leg Glance
105.82493566110439,off stump,bouncer,1,Pull Shot
116.22700455357858,off stump,good length,0,Square Cut
142.2740972208292,middle stump,short pitched,1,Hook Shot
103.62852667356859,leg stump,full pitched,1,Drive On
104.93093110916473,leg stump,full pitched,0,Lofted Drive On
78.61211044522011,leg stump,full pitched,1,Drive On
152.3125991699573,middle stump,yorker,1,Straight Drive
78.19326834508976,middle stump,good length,0,Late Cut
128.33882597037004,leg stump,short pitched,1,Pull Shot
107.1875030922518,middle stump,good length,0,Drive Cover
106.50574512298982,leg stump,full pitched,0,Lofted Drive On
131.15966529154156,middle stump,good length,1,Lofted Straight Drive
76.03843593668908,off stump,bouncer,0,Pull Shot
123.43352046562912,off stump,good length,1,Square Cut
139.48286073751194,middle stump,yorker,1,Straight Drive
144.5391482097935,middle stump,yorker,0,Straight Drive
85.34773504543978,leg stump,full pitched,0,Drive On
150.76771450703563,off stump,short pitched,0,Cut
129.0531482662698,leg stump,bouncer,0,Pull Shot
149.36693207386145,middle stump,short pitched,0,Hook Shot
113.67526453991785,leg stump,short pitched,0,Pull Shot
118.78300105874818,leg stump,bouncer,0,Pull Shot
152.7134449325804,middle stump,yorker,0,Straight Drive
150.99185890192047,off stump,full pitched,0,Drive Off
110.33447860321019,leg stump,good length,0,Leg Glance
94.69713684721135,middle stump,yorker,1,Straight Drive
105.38533911078378,leg stump,full pitched,1,Drive On
104.89878956767748,middle stump,yorker,0,Straight Drive
95.81801874845145,middle stump,bouncer,0,Pull Shot
94.172164389967,middle stump,short pitched,0,Late Cut
147.49566428317473,off stump,bouncer,0,Hook Shot
76.28757286161955,off stump,good length,0,Square Cut
130.98500638896348,middle stump,bouncer,1,Hook Shot
85.55380463108071,off stump,short pitched,0,Cut
101.00553040546569,leg stump,yorker,0,Back-Foot Leg Glance
75.53887307213532,off stump,full pitched,1,Lofted Drive Off
94.29762731699158,off stump,good length,0,Square Cut
139.1578964005518,leg stump,yorker,0,Back-Foot Leg Glance
149.65137920925326,leg stump,full pitched,1,Lofted Drive On
89.93744367121303,leg stump,short pitched,0,Pull Shot
111.71930553330296,middle stump,bouncer,0,Pull Shot
112.32916431434857,leg stump,yorker,1,Leg Glance
148.62177751837606,leg stump,full pitched,0,Lofted Drive On
138.6519147588225,leg stump,full pitched,1,Lofted Drive On
116.1769496531245,middle stump,bouncer,0,Pull Shot
130.3672480424596,off stump,yorker,1,Block Shot Forward
146.26195485184303,middle stump,yorker,1,Straight Drive
70.85850586229904,off stump,short pitched,0,Cut
106.26010279450438,leg stump,yorker,1,Leg Glance
151.65188505493708,middle stump,bouncer,1,Hook Shot
136.62817277595562,middle stump,yorker,0,Straight Drive
118.85572369006672,off stump,short pitched,1,Cut
117.66800743316202,middle stump,full pitched,1,Drive Straight
101.2993087843994,middle stump,yorker,0,Straight Drive
116.84684802773631,off stump,bouncer,1,Pull Shot
128.98448795171078,middle stump,yorker,0,Straight Drive
107.65267345859138,middle stump,good length,1,Late Cut
134.27378317529565,leg stump,short pitched,1,Pull Shot
147.51090045343472,leg stump,full pitched,1,Lofted Drive On
83.9216363366375,leg stump,good length,1,Leg Glance
110.63923205356821,leg stump,bouncer,0,Pull Shot
106.72180821565729,leg stump,yorker,1,Back-Foot Leg Glance
131.87183236447552,middle stump,short pitched,0,Hook Shot
92.48807187321364,middle stump,yorker,0,Straight Drive
127.62258234570487,leg stump,yorker,1,Leg Glance
148.97403175583392,off stump,yorker,0,Block Shot Forward
107.63184398142604,leg stump,yorker,1,Leg Glance
151.99141299812982,middle stump,short pitched,0,Hook Shot
159.38473650401306,off stump,good length,1,Back-Foot Drive
79.54828449531568,leg stump,bouncer,0,Pull Shot
90.97478691863728,off stump,good length,0,Square Cut
155.53417763338837,leg stump,short pitched,1,Pull Shot
156.2494917833248,middle stump,bouncer,1,Hook Shot
78.79365478480827,leg stump,full pitched,0,Lofted Drive On
71.34986503394231,off stump,good length,0,Square Cut
84.499002093078,middle stump,short pitched,0,Upper Cut
159.64115050440233,leg stump,short pitched,0,Pull Shot
86.19996549496182,leg stump,short pitched,0,Pull Shot
115.22928460498208,leg stump,bouncer,0,Pull Shot
146.357595378746,leg stump,yorker,1,Back-Foot Leg Glance
71.83614496193857,middle stump,full pitched,1,Slog
124.40400840326134,middle stump,bouncer,1,Pull Shot
94.93229039826619,leg stump,bouncer,0,Pull Shot
147.61014247957584,middle stump,good length,0,Lofted Off Drive
95.51150343376713,off stump,full pitched,1,Lofted Drive Off
131.8080148253718,middle stump,short pitched,1,Hook Shot
130.6797669202657,off stump,bouncer,1,Hook Shot
89.9344193973676,off stump,full pitched,1,Drive Off
73.13192798815152,middle stump,good length,1,Drive Cover
106.83246164068575,leg stump,yorker,1,Back-Foot Leg Glance
96.02738367692828,middle stump,full pitched,1,Sweep
142.80799746523377,off stump,short pitched,1,Cut
142.0327769609811,off stump,bouncer,0,Hook Shot
111.13215569733629,middle stump,yorker,1,Straight Drive
124.58610027908969,off stump,good length,1,Square Cut
124.38335643882326,middle stump,short pitched,1,Late Cut
144.4442333584861,middle stump,yorker,0,Straight Drive
108.25021727108778,leg stump,good length,1,Leg Glance
94.79020118114582,off stump,short pitched,0,Cut
93.85314263264928,middle stump,bouncer,0,Pull Shot
118.25730513539838,off stump,good length,0,Square Cut
110.42333824589913,middle stump,yorker,0,Straight Drive
109.61086938864426,middle stump,short pitched,0,Late Cut
78.20236051807365,leg stump,full pitched,1,Lofted Drive On
134.6743366621176,middle stump,short pitched,1,Hook Shot
89.23630191837196,leg stump,yorker,0,Back-Foot Leg Glance
87.72582671878493,off stump,yorker,0,Block Shot Forward
107.1482488249654,leg stump,full pitched,0,Drive On
90.50005074560212,leg stump,yorker,0,Back-Foot Leg Glance
122.54724405772139,off stump,short pitched,0,Cut
103.43170054010244,leg stump,good length,1,Leg Glance
110.4020550333511,leg stump,short pitched,0,Pull Shot
118.34523894436259,middle stump,yorker,0,Straight Drive
88.31819702336244,leg stump,full pitched,0,Drive On
84.01764605789768,middle stump,full pitched,1,Sweep
149.23797125862444,leg stump,bouncer,1,Hook Shot
109.03513325482788,off stump,full pitched,1,Lofted Drive Off
107.08842486692853,off stump,full pitched,0,Lofted Drive Off
73.20509352455574,leg stump,yorker,0,Back-Foot Leg Glance
114.81786723286538,middle stump,good length,1,Late Cut
119.87527494499001,leg stump,good length,1,Leg Glance
120.29567838591998,middle stump,yorker,1,Straight Drive
133.6328052390596,leg stump,full pitched,0,Drive On
85.97336514919107,off stump,short pitched,0,Cut
92.70008208075569,off stump,good length,1,Square Cut
142.96574187073713,middle stump,yorker,1,Straight Drive
155.24535551590546,leg stump,short pitched,0,Pull Shot
82.23394726305885,middle stump,full pitched,1,Reverse Sweep
114.78845990546964,off stump,yorker,0,Block Shot Forward
89.27586274656281,middle stump,good length,1,Late Cut
75.40658515194842,leg stump,short pitched,0,Pull Shot
99.29530043135219,middle stump,short pitched,0,Late Cut
82.93188626657914,leg stump,good length,1,Leg Glance
133.89397660908216,leg stump,short pitched,0,Pull Shot
118.03528723043,off stump,good length,0,Square Cut
82.94510238912798,leg stump,yorker,1,Leg Glance
70.8317429564963,leg stump,bouncer,0,Pull Shot
142.73413441217915,leg stump,full pitched,1,Drive On
85.85749655478227,middle stump,yorker,0,Straight Drive
124.55949779986894,off stump,full pitched,1,Drive Off
100.3229721769071,middle stump,full pitched,0,Drive Straight
122.69373444835321,middle stump,good length,0,Late Cut
98.40882642840916,off stump,bouncer,1,Pull Shot
77.82456046230287,middle stump,full pitched,1,Sweep
90.06550077019781,middle stump,full pitched,0,Slog
86.9252709831168,leg stump,yorker,1,Back-Foot Leg Glance
108.52174171956796,middle stump,bouncer,1,Pull Shot
129.24554050835417,off stump,bouncer,0,Pull Shot
93.74254674517218,middle stump,full pitched,1,Sweep
71.08629417705562,leg stump,bouncer,0,Pull Shot
116.70436278382812,middle stump,yorker,1,Straight Drive
124.5183540423075,off stump,good length,0,Square Cut
156.65834446016288,leg stump,full pitched,1,Lofted Drive On
123.05237227839221,middle stump,short pitched,0,Late Cut
112.40553034403277,off stump,full pitched,0,Drive Off
121.60614633079334,off stump,full pitched,1,Lofted Drive Off
153.51105668758242,middle stump,good length,1,Lofted Off Drive
144.55403310414817,middle stump,short pitched,0,Hook Shot
99.06808600274272,leg stump,short pitched,1,Pull Shot
91.35289272914235,middle stump,short pitched,0,Upper Cut
93.63702511294663,leg stump,good length,0,Leg Glance
115.39789357436916,middle stump,bouncer,1,Pull Shot
136.964450610572,off stump,short pitched,1,Cut
115.28972864646659,off stump,bouncer,1,Pull Shot
76.10167562453013,off stump,yorker,0,Block Shot Forward
135.1222630395983,off stump,good length,1,Back-Foot Drive
142.53731158038585,leg stump,bouncer,1,Hook Shot
96.05480786077477,off stump,short pitched,1,Cut
129.77131653550154,leg stump,short pitched,0,Pull Shot
108.3932710948954,leg stump,bouncer,1,Pull Shot
150.02074201546986,leg stump,bouncer,1,Hook Shot
146.07030023446657,middle stump,yorker,0,Straight Drive
117.2888798478678,leg stump,good length,1,Leg Glance
132.23549912322352,middle stump,full pitched,0,Drive Straight
149.50147309198934,leg stump,yorker,1,Leg Glance
114.6145309070448,middle stump,yorker,0,Straight Drive
98.19256664399398,middle stump,yorker,0,Straight Drive
137.8299524118623,off stump,short pitched,0,Cut
89.80596293062226,leg stump,bouncer,1,Pull Shot
104.9678033205438,middle stump,good length,1,Drive Cover
147.91545133961142,off stump,short pitched,0,Cut
135.19801062423835,leg stump,yorker,1,Back-Foot Leg Glance
106.34299047227493,off stump,good length,1,Square Cut
89.32700521675217,middle stump,short pitched,1,Late Cut
102.03715517490129,off stump,full pitched,0,Drive Off
95.56937343046897,off stump,yorker,1,Block Shot Forward
85.84803591494685,leg stump,short pitched,0,Pull Shot
136.89996222090912,middle stump,short pitched,0,Hook Shot
92.68628981651544,leg stump,yorker,1,Leg Glance
110.87507231509875,leg stump,full pitched,1,Lofted Drive On
104.72735021524981,off stump,bouncer,0,Pull Shot
158.38696407720676,middle stump,full pitched,1,Drive Straight
105.19830197333985,leg stump,yorker,1,Back-Foot Leg Glance
77.19842345170792,middle stump,bouncer,0,Pull Shot
78.08431773148756,leg stump,short pitched,1,Pull Shot
123.16783492177584,off stump,full pitched,0,Drive Off
123.9427196564439,leg stump,full pitched,0,Lofted Drive On
107.68830914343894,leg stump,bouncer,1,Pull Shot
108.86593230808268,leg stump,short pitched,0,Pull Shot
74.8539324556784,middle stump,full pitched,1,Reverse Sweep
116.4891859350336,off stump,bouncer,1,Pull Shot
115.42655278423166,middle stump,full pitched,1,Drive Straight
83.45943867012501,leg stump,short pitched,0,Pull Shot
79.34554474998347,off stump,short pitched,0,Cut
81.12152415395414,middle stump,good length,0,Drive Cover
79.09254218421327,leg stump,bouncer,1,Pull Shot
124.87373759830838,off stump,yorker,1,Block Shot Forward
87.68343871626267,off stump,full pitched,0,Drive Off
92.62871369687171,leg stump,short pitched,1,Pull Shot
85.62149297362957,off stump,full pitched,1,Drive Off
156.20517740036527,off stump,full pitched,0,Lofted Drive Off
146.91557168366518,middle stump,yorker,0,Straight Drive
90.74453536163688,off stump,short pitched,0,Cut
99.48096645299134,middle stump,good length,1,Upper Cut
88.89035580744974,middle stump,bouncer,1,Pull Shot
114.26883635147414,middle stump,full pitched,1,Drive Straight
71.76494792268282,middle stump,yorker,0,Straight Drive
130.42312080071162,off stump,yorker,0,Block Shot Forward
117.08423348358775,off stump,bouncer,0,Pull Shot
150.8775035470993,middle stump,bouncer,0,Hook Shot
84.79534158955727,off stump,short pitched,1,Cut
142.36983214550185,middle stump,full pitched,0,Drive Straight
141.27649130200442,middle stump,full pitched,1,Drive Straight
81.44630702951983,middle stump,bouncer,0,Pull Shot
105.87033017297148,leg stump,good length,1,Leg Glance
85.31373770300652,off stump,full pitched,0,Drive Off
92.9248450411794,off stump,yorker,1,Block Shot Forward
93.692155734749,middle stump,bouncer,1,Pull Shot
120.06127546231954,off stump,full pitched,0,Lofted Drive Off
107.0269838584419,middle stump,short pitched,1,Upper Cut
155.29595236056747,off stump,bouncer,0,Hook Shot
81.37331277523046,middle stump,yorker,1,Straight Drive
157.6322921365179,middle stump,short pitched,0,Hook Shot
90.75747761928375,leg stump,bouncer,0,Pull Shot
139.55865427436677,middle stump,bouncer,0,Hook Shot
100.50729335555393,leg stump,full pitched,1,Drive On
82.87732558755825,off stump,short pitched,1,Cut
